season,week,team,season_type,game_id,opponent_team,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,passing_10,passing_16,passing_20,passing_40,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,receiving_10,receiving_16,receiving_20,receiving_40,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,def_punt_blocks,def_pat_blocks,def_fg_blocks,def_2pt_atts,def_2pt_made,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,timeouts,fumbles_forced_by_opp,fumbles_not_forced,fumbles_out_of_bounds,fumbles_total,fumbles_lost_total,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance,pt_att,pt_blocked,pt_long,pt_yards,pt_inside_20,pt_out_of_bounds,pt_downed,pt_touchback,pt_fair_caught,pt_returned,pt_return_yards,pt_return_tds,pt_net_yards
2015,1,IND,REG,2015_01_IND_BUF,BUF,26,49,243,2,2,2,-3,0,0,452,71,16,2.27766389291067,-7.12582684901296,1,9,5,2,0,17,64,0,0,0,5,1.76656516001094,0,1,0,0,0,26,49,243,2,0,0,452,71,16,4.59217561207045,1,9,5,2,0,0,30,15,19,5,15,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,0,0,0,5,49,4,0,2,0,2,1,2,1,3,58,0,1,1,0,,0,0,0,0,0,0,0,0,0,0,0,1,0,,52,,0,52,0,0,0,0,0,,0,0,0,0,0,4,0,48,177,0,1,0,0,2,1,6,0,171
2015,1,JAX,REG,2015_01_CAR_JAX,CAR,22,40,183,1,2,5,-14,0,0,285,96,12,-15.522407353395,-7.84347447065207,0,7,2,2,0,21,96,0,0,0,6,-0.896786864032038,0,5,3,0,0,22,39,183,1,1,1,285,96,12,-13.4471368958525,0,7,2,2,0,0,52,0,8,6,32,0,2,17,2,1,19,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,25,6,1,0,0,1,1,1,9,1,40,1,2,1,0,22,0.5,0,1,0,0,0,0,0,0,0,1,0,0,22,44,,22,44,0,0,1,1,0,0,0,0,0,0,0,5,0,56,231,2,0,0,0,2,3,46,0,185
2015,1,KC,REG,2015_01_KC_HOU,HOU,22,33,243,3,0,2,-10,0,0,193,165,12,5.9532061904133,1.3001065100393,0,12,5,2,1,32,97,0,1,0,7,-7.80064652994042,0,4,1,0,0,22,31,243,3,0,0,193,165,12,10.2769547799066,0,12,5,2,1,0,39,7,17,4,27,1,5,36,5,1,0,7,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,25,5,1,1,1,2,0,5,81,1,30,2,3,1,0,48,0.666666666666667,0,1,0,1,0,0,0,0,0,0,1,0,27;48,51,,75,51,0,3,3,0,0,1,0,0,0,0,0,7,0,56,307,4,0,1,2,0,4,14,0,253
2015,1,LA,REG,2015_01_SEA_STL,SEA,18,27,297,1,0,2,-21,1,1,259,142,13,6.43403027557816,1.48357373696786,0,11,10,8,1,26,76,2,2,2,5,-12.5464819428162,0,1,1,0,0,18,27,297,1,0,0,259,142,13,16.3920602826593,0,11,10,8,1,1,55,1,35,7,34,0,6,32,9,1,15,4,0,1,0,0,0,0,0,0,0,1,-4,0,0,0,4,30,3,2,2,0,4,3,2,85,3,63,2,2,0,0,37,1,0,0,2,0,0,0,0,0,0,0,0,0,33;37,,,70,0,0,4,4,0,0,1,0,0,0,0,0,3,0,55,142,0,1,0,0,0,2,63,1,79
2015,1,LAC,REG,2015_01_DET_SD,DET,34,41,403,2,2,2,-16,0,0,153,278,20,12.4089356631098,14.0069750024051,0,18,10,7,0,31,96,2,1,1,5,-7.32703790088999,0,2,1,0,0,34,41,403,2,0,0,153,278,20,16.2202971152087,0,18,10,7,0,0,27,12,12,3,18,1,1,13,3,2,27,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,40,4,1,1,0,2,1,0,0,1,24,2,2,0,0,32,1,0,1,1,0,0,0,0,0,0,0,0,0,32;25,,,57,0,0,3,4,1,0,0.75,0,0,0,0,0,2,0,58,104,0,0,0,0,0,2,34,0,70
2015,1,LV,REG,2015_01_CIN_OAK,CIN,30,43,203,2,1,2,-20,1,1,223,103,13,-3.69995956851915,-1.2397380762322,0,8,1,1,0,16,63,0,1,0,1,-7.31217648411985,0,1,1,0,0,30,43,203,2,0,0,223,103,13,3.54763666265365,0,8,1,1,0,0,48,0,14,2,3,0,0,0,2,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,32,1,2,0,1,2,1,3,27,3,69,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,1,0,0,0,0,0,6,0,48,260,2,0,0,1,3,2,23,0,217
2015,1,MIA,REG,2015_01_MIA_WAS,WAS,22,34,226,1,0,3,-44,1,1,275,78,12,0.145434945875656,2.12552792885724,0,10,4,4,0,18,74,0,0,0,5,-5.57711380667752,0,3,3,0,0,22,34,226,1,0,0,275,78,12,9.35048028145253,0,10,4,4,0,1,40,12,28,4,14,0,1,8,1,2,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,39,3,2,0,0,2,1,2,74,2,54,1,1,0,0,22,1,0,1,0,0,0,0,0,0,0,0,0,0,22,,,22,0,0,2,2,0,0,1,0,0,0,0,0,4,0,63,217,1,0,0,1,1,2,23,0,174
2015,1,MIN,REG,2015_01_MIN_SF,SF,23,32,231,0,1,5,-54,0,0,276,104,11,-18.1450002969236,10.7126096083272,0,11,8,2,0,17,71,0,0,0,5,0.604498357803095,0,2,1,0,0,23,31,231,0,0,0,276,104,11,-7.00833380931226,0,11,8,2,0,0,41,12,14,1,4,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,44,0,0,1,0,0,5,25,2,0,0,0,0,0,2,9,1,21,1,2,1,0,37,0.5,0,0,1,0,0,0,0,0,0,1,0,0,37,44,,37,44,0,0,0,0,0,,0,0,0,0,0,4,0,44,150,2,1,0,0,1,2,0,0,150
2015,1,NE,REG,2015_01_PIT_NE,PIT,25,32,288,4,0,2,-7,0,0,235,137,19,15.9613508607436,12.4307285994291,0,15,5,1,1,24,80,0,0,0,5,-0.252627450390719,0,2,1,0,0,25,32,288,4,1,0,235,137,19,19.8424983382865,0,15,5,1,1,0,35,1,29,5,23,0,3,21,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,64,3,1,0,0,1,0,1,1,1,8,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,4,4,0,0,1,0,0,0,0,0,4,0,67,191,1,0,0,1,2,1,3,0,168
2015,1,NO,REG,2015_01_NO_ARI,ARI,30,48,355,1,1,2,-1,0,0,233,277,12,1.8298234829922,-8.64896345883608,0,10,6,5,2,20,54,0,0,0,4,-3.74996189458761,0,0,0,0,0,30,48,355,1,0,0,233,277,12,3.20200712313045,0,10,6,5,2,0,39,1,5,3,4,1,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,73,4,0,0,0,0,0,1,2,1,10,4,4,0,0,45,1,0,1,2,1,0,0,0,0,0,0,0,0,37;23;45;33,,,138,0,0,1,1,0,0,1,0,0,0,0,0,4,0,54,171,1,1,0,0,1,2,15,0,156
2015,1,NYG,REG,2015_01_NYG_DAL,DAL,20,36,189,0,0,1,-3,0,0,190,120,10,-0.025332878785274,-7.59373632344333,0,9,4,0,0,24,99,1,0,0,6,2.88436385741807,0,2,1,1,0,20,33,189,0,1,0,190,120,10,4.18245995724977,0,9,4,0,0,0,49,4,16,2,7,2,0,0,3,2,20,5,0,0,0,0,0,0,0,0,0,1,2,1,57,1,5,44,1,0,1,0,1,0,2,3,0,0,4,4,0,0,50,1,1,0,1,1,1,0,0,0,0,0,0,0,50;40;30;19,,,139,0,0,2,2,0,0,1,0,0,0,0,0,4,0,63,179,3,0,1,0,2,1,-3,0,182
2015,1,NYJ,REG,2015_01_CLE_NYJ,CLE,15,24,179,2,1,0,0,0,0,254,65,9,10.3260208238147,3.72437499463558,0,7,4,2,1,36,154,2,1,0,9,-5.62255704318523,0,5,3,1,0,15,24,179,2,0,0,254,65,9,10.3260208238147,0,7,4,2,1,0,41,0,18,3,12,4,3,14,5,1,18,3,0,0,0,0,0,0,0,0,0,1,-23,4,25,0,4,30,2,0,1,0,1,0,2,13,1,13,1,1,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,34,,,34,0,0,4,4,0,0,1,0,0,0,0,0,3,0,52,131,1,0,0,1,1,1,10,0,101
2015,1,PHI,REG,2015_01_PHI_ATL,ATL,36,52,336,1,2,0,0,0,0,281,196,17,4.61401340391157,-0.875637852228605,0,14,6,3,0,16,63,2,0,0,5,0.786438904327879,0,3,1,1,0,36,52,336,1,1,0,281,196,17,4.61401340391157,0,14,6,3,0,0,49,1,19,4,23,0,1,8,3,2,23,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,88,5,1,0,1,1,0,3,25,0,0,1,2,1,0,29,0.5,0,1,0,0,0,0,0,0,0,1,0,0,29,44,,29,44,0,3,3,0,0,1,0,0,0,0,0,5,0,60,226,1,0,1,1,1,2,18,0,188
2015,1,PIT,REG,2015_01_PIT_NE,NE,26,38,351,1,1,3,-21,0,0,445,99,15,16.2355357646128,10.0270817154332,1,15,8,4,1,25,134,1,0,0,7,2.60403414407743,0,5,3,1,0,26,38,351,1,0,0,445,99,15,20.0948785897461,1,15,8,4,1,0,39,0,18,4,17,1,2,7,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,77,5,0,0,0,0,0,1,3,1,22,2,4,2,0,44,0.5,0,1,0,1,0,0,0,0,0,2,0,0,44;24,44;46,,68,90,0,1,1,0,0,1,0,0,0,0,0,2,0,50,87,0,0,0,0,1,1,1,0,86
2015,1,SEA,REG,2015_01_SEA_STL,LA,32,41,251,1,1,6,-32,0,0,175,141,10,-7.47573042710369,8.53531331550784,0,7,5,2,0,32,124,0,0,0,10,1.08365534523921,1,4,2,1,0,32,41,251,1,0,0,175,141,10,-0.393106122937162,0,7,5,2,0,1,40,0,12,7,26,2,2,21,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,9,1,7,46,5,0,0,0,0,0,2,63,2,56,3,3,0,0,35,1,0,2,1,0,0,0,0,0,0,0,0,0,25;27;35,,,87,0,0,2,2,0,0,1,0,0,0,0,0,4,0,73,207,2,0,0,1,1,2,85,1,102
2015,1,SF,REG,2015_01_MIN_SF,MIN,17,26,165,0,0,1,0,0,0,208,90,8,1.05288968271499,1.4886906513801,0,6,3,2,0,39,230,2,0,0,14,9.34534042770974,0,8,6,0,0,17,26,165,0,0,0,208,90,8,1.82865497162721,0,6,3,2,0,0,42,4,4,6,56,0,5,54,8,1,26,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,57,2,0,1,0,1,1,2,0,0,0,2,3,0,1,30,0.666666666666667,0,1,1,0,0,0,0,0,0,0,0,0,30;25,,28,55,0,28,2,2,0,0,1,0,0,0,0,0,3,0,52,140,2,0,0,0,1,2,9,0,131
2015,1,TB,REG,2015_01_TEN_TB,TEN,16,33,210,2,2,4,-29,1,0,259,86,11,-10.1809144356812,-12.9999136382883,0,8,5,3,1,26,92,0,1,0,4,-8.11798673914746,0,2,2,0,0,16,33,210,2,0,0,259,86,11,-5.19654648567666,0,8,5,3,1,0,33,11,11,3,27,2,2,24,2,0,0,1,0,0,0,0,0,0,0,0,0,2,-7,1,0,0,12,97,4,1,1,0,2,0,2,17,3,83,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,2,0,0,1,0,0,0,0,0,4,0,56,188,0,1,1,0,0,2,14,0,174
2015,1,TEN,REG,2015_01_TEN_TB,TB,13,15,209,4,0,2,-24,0,0,105,106,11,19.1465771911317,21.8606811761856,0,10,6,5,1,32,124,1,2,1,7,-5.02138634357834,0,4,4,0,0,13,15,209,4,0,0,105,106,11,23.9979797186679,0,10,6,5,1,0,39,7,9,6,38,1,4,29,6,2,34,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,55,3,2,0,0,2,1,2,14,1,17,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,6,0,0,1,0,0,0,0,0,4,0,57,189,1,1,1,0,0,2,17,0,172
2015,1,WAS,REG,2015_01_MIA_WAS,MIA,21,31,196,1,2,1,-8,0,0,300,64,12,0.719114025094314,4.76788013212143,0,9,4,2,0,37,161,0,1,0,6,-4.40708670484328,0,4,2,0,0,21,31,196,1,0,0,300,64,12,2.14212471034261,0,9,4,2,0,0,29,7,23,2,7,2,3,44,5,0,0,5,0,0,0,0,0,0,0,0,0,0,-3,1,0,0,11,88,5,0,1,1,1,0,2,23,1,36,1,2,1,0,45,0.5,0,0,0,1,0,0,0,0,0,1,0,0,45,46,,45,46,0,1,1,0,0,1,0,0,0,0,0,3,0,54,124,1,0,0,1,0,2,74,1,30
2015,2,ARI,REG,2015_02_ARI_CHI,CHI,17,24,185,4,1,0,0,0,0,259,54,12,11.2732827445725,17.3991434600042,0,8,3,3,0,28,115,1,0,0,6,1.69722342852037,0,3,3,0,0,17,23,185,4,0,0,259,54,12,11.7791031865636,0,8,3,3,0,1,51,0,10,7,18,2,2,15,5,2,27,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,58,5,0,1,0,1,1,2,6,2,117,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,6,7,1,0,0.857142857142857,0,0,0,0,0,3,0,43,121,2,0,1,0,1,1,20,0,101
2015,2,ATL,REG,2015_02_ATL_NYG,NYG,30,46,363,1,0,2,-17,0,0,273,154,19,17.2217924976327,-1.28916728755702,0,18,7,3,1,22,56,2,0,0,5,-1.51650002866518,0,1,0,0,0,30,46,363,1,0,0,273,154,19,20.3453935379699,0,18,7,3,1,0,35,22,22,1,4,2,2,1,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,65,3,0,0,0,0,0,1,10,2,31,1,1,0,0,42,1,0,0,0,1,0,0,0,0,0,0,0,0,42,,,42,0,0,3,3,0,0,1,0,0,0,0,0,5,0,69,273,0,0,0,1,0,4,66,0,187
2015,2,BAL,REG,2015_02_BAL_OAK,LV,32,45,384,2,1,0,0,0,0,452,175,17,16.8523721917199,10.8596362007989,0,13,8,8,0,25,109,1,0,0,7,4.61067921941867,0,3,2,0,0,32,45,384,2,1,1,452,175,17,12.0087893085919,0,13,8,8,0,0,41,5,9,0,0,0,1,0,6,1,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,109,4,1,0,0,1,1,0,0,1,29,4,4,0,0,37,1,0,2,2,0,0,0,0,0,0,0,0,0,22;21;37;31,,,111,0,0,3,3,0,0,1,0,0,0,0,0,2,0,46,92,1,0,0,0,0,2,5,0,87
2015,2,BUF,REG,2015_02_NE_BUF,NE,23,30,242,3,3,8,-53,2,0,261,113,11,-7.10747900079866,12.9905076821645,0,10,5,5,0,27,160,2,0,0,11,7.43814152617427,0,5,5,1,0,23,30,242,3,1,0,261,113,11,5.71570369014819,0,10,5,5,0,0,44,8,14,0,0,2,2,15,5,0,0,4,0,0,0,0,0,0,0,0,0,2,6,2,29,0,14,140,5,3,0,1,3,0,1,14,2,45,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,2,3,1,0,0.666666666666667,0,0,0,0,0,6,0,54,249,2,1,0,0,1,4,41,0,208
2015,2,CAR,REG,2015_02_HOU_CAR,HOU,18,37,195,2,1,2,-17,0,0,385,54,13,-7.35369155168095,-12.4133250197849,0,9,3,3,0,33,172,1,0,0,9,2.79474287792963,0,7,3,0,0,18,37,195,2,0,0,385,54,13,-4.13621830994756,0,9,3,3,0,0,41,0,30,3,13,1,1,5,5,1,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,92,6,0,0,0,0,0,4,44,1,33,1,2,0,1,28,0.5,0,1,0,0,0,0,0,0,0,0,0,0,28,,53,28,0,53,3,3,0,0,1,0,0,0,0,0,7,0,65,377,0,0,0,1,0,6,58,0,299
